#Nucl_X Initial_stress Strength_excess Dc_0 Dc_Rate Seismic_Moment Ruptured_Area Rupture_velocity Stress_drop E_g E_r
7000. 0.05 0.05 0.3 0.03 0.21882E+14 0.20000E+06 0.40174E+04 0.77397E+06 0.17110E+09 0.89916E+08
7000. 0.05 0.05 0.3 0.06 0.21822E+14 0.20000E+06 0.40164E+04 0.77282E+06 0.17032E+09 0.89603E+08
7000. 0.05 0.05 0.3 0.09 0.21765E+14 0.20000E+06 0.39847E+04 0.77171E+06 0.16956E+09 0.89300E+08
7000. 0.05 0.05 0.3 0.12 0.21709E+14 0.20000E+06 0.39838E+04 0.77062E+06 0.16882E+09 0.89007E+08
7000. 0.05 0.05 0.3 0.15 0.21655E+14 0.20000E+06 0.39828E+04 0.76957E+06 0.16810E+09 0.88725E+08
7000. 0.05 0.05 0.4 0.0 0.20934E+14 0.20000E+06 0.39373E+04 0.75322E+06 0.15826E+09 0.84760E+08
7000. 0.05 0.05 0.4 0.03 0.20901E+14 0.20000E+06 0.39367E+04 0.75259E+06 0.15784E+09 0.84585E+08
7000. 0.05 0.05 0.4 0.06 0.20868E+14 0.20000E+06 0.39362E+04 0.75200E+06 0.15743E+09 0.84419E+08
7000. 0.05 0.05 0.4 0.09 0.20837E+14 0.20000E+06 0.39074E+04 0.75143E+06 0.15705E+09 0.84258E+08
7000. 0.05 0.05 0.4 0.12 0.20807E+14 0.20000E+06 0.39070E+04 0.75088E+06 0.15668E+09 0.84103E+08
7000. 0.05 0.05 0.4 0.15 0.20778E+14 0.20000E+06 0.39066E+04 0.75035E+06 0.15632E+09 0.83954E+08
7000. 0.05 0.05 0.5 0.0 0.20376E+14 0.18000E+06 0.38715E+04 0.74154E+06 0.15111E+09 0.81742E+08
7000. 0.05 0.05 0.5 0.03 0.20356E+14 0.18000E+06 0.38712E+04 0.74117E+06 0.15088E+09 0.81638E+08
7000. 0.05 0.05 0.5 0.06 0.20336E+14 0.18000E+06 0.38710E+04 0.74081E+06 0.15064E+09 0.81535E+08
7000. 0.05 0.05 0.5 0.09 0.20317E+14 0.18000E+06 0.38707E+04 0.74046E+06 0.15042E+09 0.81436E+08
7000. 0.05 0.05 0.5 0.12 0.20299E+14 0.18000E+06 0.38704E+04 0.74013E+06 0.15020E+09 0.81341E+08
7000. 0.05 0.05 0.5 0.15 0.20282E+14 0.18000E+06 0.38702E+04 0.73979E+06 0.14999E+09 0.81249E+08
7000. 0.05 0.07 0.1 0.0 0.12447E+15 0.28000E+06 0.38533E+04 0.26291E+07 0.46415E+10 0.40180E+09
7000. 0.05 0.07 0.1 0.03 0.98961E+14 0.27000E+06 0.41352E+04 0.22503E+07 0.30639E+10 0.36815E+09
7000. 0.05 0.07 0.1 0.06 0.84824E+14 0.27000E+06 0.41372E+04 0.20242E+07 0.23017E+10 0.34457E+09
7000. 0.05 0.07 0.1 0.09 0.75684E+14 0.26000E+06 0.41172E+04 0.18839E+07 0.18710E+10 0.32645E+09
7000. 0.05 0.07 0.1 0.12 0.69230E+14 0.26000E+06 0.39638E+04 0.17899E+07 0.15977E+10 0.31207E+09
7000. 0.05 0.07 0.1 0.15 0.64294E+14 0.24000E+06 0.41516E+04 0.17165E+07 0.14003E+10 0.30047E+09
7000. 0.05 0.07 0.2 0.0 0.37797E+14 0.22000E+06 0.44982E+04 0.12083E+07 0.48533E+09 0.21848E+09
7000. 0.05 0.07 0.2 0.03 0.37321E+14 0.22000E+06 0.44996E+04 0.12007E+07 0.47432E+09 0.21632E+09
7000. 0.05 0.07 0.2 0.06 0.36884E+14 0.22000E+06 0.44948E+04 0.11938E+07 0.46430E+09 0.21428E+09
7000. 0.05 0.07 0.2 0.09 0.36477E+14 0.22000E+06 0.44448E+04 0.11872E+07 0.45503E+09 0.21236E+09
7000. 0.05 0.07 0.2 0.12 0.36104E+14 0.22000E+06 0.44381E+04 0.11811E+07 0.44660E+09 0.21057E+09
7000. 0.05 0.07 0.2 0.15 0.35760E+14 0.22000E+06 0.43916E+04 0.11751E+07 0.43876E+09 0.20889E+09
7000. 0.05 0.07 0.3 0.0 0.32279E+14 0.22000E+06 0.40113E+04 0.10993E+07 0.35976E+09 0.18714E+09
7000. 0.05 0.07 0.3 0.03 0.32158E+14 0.22000E+06 0.40067E+04 0.10971E+07 0.35746E+09 0.18628E+09
7000. 0.05 0.07 0.3 0.06 0.32041E+14 0.22000E+06 0.40023E+04 0.10950E+07 0.35528E+09 0.18544E+09
7000. 0.05 0.07 0.3 0.09 0.31929E+14 0.22000E+06 0.39626E+04 0.10929E+07 0.35316E+09 0.18463E+09
7000. 0.05 0.07 0.3 0.12 0.31820E+14 0.22000E+06 0.39585E+04 0.10909E+07 0.35113E+09 0.18386E+09
7000. 0.05 0.07 0.3 0.15 0.31716E+14 0.22000E+06 0.39510E+04 0.10891E+07 0.34926E+09 0.18310E+09
7000. 0.05 0.07 0.4 0.0 0.30391E+14 0.20000E+06 0.38411E+04 0.10608E+07 0.32378E+09 0.17308E+09
7000. 0.05 0.07 0.4 0.03 0.30331E+14 0.20000E+06 0.38381E+04 0.10598E+07 0.32277E+09 0.17265E+09
7000. 0.05 0.07 0.4 0.06 0.30273E+14 0.20000E+06 0.38377E+04 0.10588E+07 0.32174E+09 0.17224E+09
7000. 0.05 0.07 0.4 0.09 0.30217E+14 0.20000E+06 0.38372E+04 0.10579E+07 0.32080E+09 0.17184E+09
7000. 0.05 0.07 0.4 0.12 0.30162E+14 0.20000E+06 0.38344E+04 0.10569E+07 0.31985E+09 0.17145E+09
7000. 0.05 0.07 0.4 0.15 0.30108E+14 0.20000E+06 0.38340E+04 0.10560E+07 0.31894E+09 0.17106E+09
7000. 0.05 0.07 0.5 0.0 0.29363E+14 0.20000E+06 0.42303E+04 0.10403E+07 0.30538E+09 0.16541E+09
7000. 0.05 0.07 0.5 0.03 0.29328E+14 0.20000E+06 0.42299E+04 0.10397E+07 0.30475E+09 0.16515E+09
7000. 0.05 0.07 0.5 0.06 0.29294E+14 0.20000E+06 0.42295E+04 0.10391E+07 0.30420E+09 0.16491E+09
7000. 0.05 0.07 0.5 0.09 0.29261E+14 0.20000E+06 0.42291E+04 0.10384E+07 0.30363E+09 0.16467E+09
7000. 0.05 0.07 0.5 0.12 0.29229E+14 0.20000E+06 0.42288E+04 0.10378E+07 0.30310E+09 0.16443E+09
7000. 0.05 0.07 0.5 0.15 0.29197E+14 0.20000E+06 0.41941E+04 0.10372E+07 0.30254E+09 0.16420E+09
7000. 0.05 0.09 0.1 0.0 0.21235E+16 0.70000E+06 0.16953E+04 0.11135E+08 0.34619E+12 0.18218E+11
7000. 0.05 0.09 0.1 0.03 0.15999E+16 0.58000E+06 0.17956E+04 0.10972E+08 0.26245E+12 0.80983E+10
7000. 0.05 0.09 0.1 0.06 0.11129E+16 0.49000E+06 0.20771E+04 0.10402E+08 0.17624E+12 0.21637E+10
7000. 0.05 0.09 0.1 0.09 0.19522E+15 0.28000E+06 0.35108E+04 0.39265E+07 0.11088E+11 0.72582E+09
7000. 0.05 0.09 0.1 0.12 0.15121E+15 0.28000E+06 0.42385E+04 0.33218E+07 0.70801E+10 0.66085E+09
7000. 0.05 0.09 0.1 0.15 0.12780E+15 0.27000E+06 0.42319E+04 0.29473E+07 0.51895E+10 0.61551E+09
7000. 0.05 0.09 0.2 0.0 0.54502E+14 0.24000E+06 0.47090E+04 0.16466E+07 0.99225E+09 0.39084E+09
7000. 0.05 0.09 0.2 0.03 0.53532E+14 0.24000E+06 0.47030E+04 0.16293E+07 0.95771E+09 0.38643E+09
7000. 0.05 0.09 0.2 0.06 0.52663E+14 0.24000E+06 0.47050E+04 0.16139E+07 0.92767E+09 0.38220E+09
7000. 0.05 0.09 0.2 0.09 0.51866E+14 0.23000E+06 0.46992E+04 0.15999E+07 0.90066E+09 0.37816E+09
7000. 0.05 0.09 0.2 0.12 0.51143E+14 0.23000E+06 0.47010E+04 0.15877E+07 0.87717E+09 0.37428E+09
7000. 0.05 0.09 0.2 0.15 0.50494E+14 0.23000E+06 0.46644E+04 0.15773E+07 0.85687E+09 0.37055E+09
7000. 0.05 0.09 0.3 0.0 0.43621E+14 0.22000E+06 0.44416E+04 0.14451E+07 0.64448E+09 0.32704E+09
7000. 0.05 0.09 0.3 0.03 0.43397E+14 0.22000E+06 0.43885E+04 0.14410E+07 0.63842E+09 0.32530E+09
7000. 0.05 0.09 0.3 0.06 0.43187E+14 0.22000E+06 0.43887E+04 0.14370E+07 0.63281E+09 0.32366E+09
7000. 0.05 0.09 0.3 0.09 0.42991E+14 0.22000E+06 0.43886E+04 0.14334E+07 0.62768E+09 0.32203E+09
7000. 0.05 0.09 0.3 0.12 0.42806E+14 0.22000E+06 0.43832E+04 0.14300E+07 0.62296E+09 0.32045E+09
7000. 0.05 0.09 0.3 0.15 0.42629E+14 0.22000E+06 0.43382E+04 0.14268E+07 0.61844E+09 0.31893E+09
7000. 0.05 0.09 0.4 0.0 0.40430E+14 0.22000E+06 0.42095E+04 0.13784E+07 0.56091E+09 0.29794E+09
7000. 0.05 0.09 0.4 0.03 0.40332E+14 0.22000E+06 0.42047E+04 0.13767E+07 0.55872E+09 0.29703E+09
7000. 0.05 0.09 0.4 0.06 0.40237E+14 0.22000E+06 0.42041E+04 0.13751E+07 0.55660E+09 0.29615E+09
7000. 0.05 0.09 0.4 0.09 0.40145E+14 0.22000E+06 0.41995E+04 0.13735E+07 0.55450E+09 0.29530E+09
7000. 0.05 0.09 0.4 0.12 0.40058E+14 0.22000E+06 0.41989E+04 0.13720E+07 0.55251E+09 0.29449E+09
7000. 0.05 0.09 0.4 0.15 0.39975E+14 0.22000E+06 0.41567E+04 0.13705E+07 0.55062E+09 0.29371E+09
7000. 0.05 0.09 0.5 0.0 0.38809E+14 0.22000E+06 0.40770E+04 0.13462E+07 0.52272E+09 0.28243E+09
7000. 0.05 0.09 0.5 0.03 0.38752E+14 0.22000E+06 0.40766E+04 0.13452E+07 0.52144E+09 0.28190E+09
7000. 0.05 0.09 0.5 0.06 0.38697E+14 0.22000E+06 0.40762E+04 0.13442E+07 0.52026E+09 0.28139E+09
7000. 0.05 0.09 0.5 0.09 0.38643E+14 0.22000E+06 0.40729E+04 0.13432E+07 0.51908E+09 0.28088E+09
7000. 0.05 0.09 0.5 0.12 0.38590E+14 0.22000E+06 0.40726E+04 0.13423E+07 0.51791E+09 0.28039E+09
7000. 0.05 0.09 0.5 0.15 0.38538E+14 0.22000E+06 0.40722E+04 0.13413E+07 0.51678E+09 0.27990E+09
7000. 0.05 0.11 0.1 0.0 0.29171E+16 0.78000E+06 0.18527E+04 0.12755E+08 0.52208E+12 0.51336E+11
7000. 0.05 0.11 0.1 0.03 0.24167E+16 0.70000E+06 0.19502E+04 0.12990E+08 0.44893E+12 0.34878E+11
7000. 0.05 0.11 0.1 0.06 0.20212E+16 0.63000E+06 0.19756E+04 0.12947E+08 0.38124E+12 0.22080E+11
7000. 0.05 0.11 0.1 0.09 0.16553E+16 0.55000E+06 0.20742E+04 0.12724E+08 0.31168E+12 0.12912E+11
7000. 0.05 0.11 0.1 0.12 0.13236E+16 0.49000E+06 0.22512E+04 0.12289E+08 0.24407E+12 0.66147E+10
7000. 0.05 0.11 0.1 0.15 0.95858E+15 0.42000E+06 0.23819E+04 0.11126E+08 0.16216E+12 0.22129E+10
7000. 0.05 0.11 0.2 0.0 0.76099E+14 0.24000E+06 0.50510E+04 0.21957E+07 0.19432E+10 0.63190E+09
7000. 0.05 0.11 0.2 0.03 0.74290E+14 0.24000E+06 0.50530E+04 0.21605E+07 0.18504E+10 0.62323E+09
7000. 0.05 0.11 0.2 0.06 0.72670E+14 0.24000E+06 0.50462E+04 0.21292E+07 0.17694E+10 0.61515E+09
7000. 0.05 0.11 0.2 0.09 0.71199E+14 0.24000E+06 0.49726E+04 0.21009E+07 0.16977E+10 0.60764E+09
7000. 0.05 0.11 0.2 0.12 0.69847E+14 0.24000E+06 0.49743E+04 0.20750E+07 0.16330E+10 0.60064E+09
7000. 0.05 0.11 0.2 0.15 0.68614E+14 0.24000E+06 0.49672E+04 0.20514E+07 0.15752E+10 0.59411E+09
7000. 0.05 0.11 0.3 0.0 0.56609E+14 0.22000E+06 0.48112E+04 0.18170E+07 0.10709E+10 0.51430E+09
7000. 0.05 0.11 0.3 0.03 0.56218E+14 0.22000E+06 0.48120E+04 0.18108E+07 0.10575E+10 0.51131E+09
7000. 0.05 0.11 0.3 0.06 0.55847E+14 0.22000E+06 0.46320E+04 0.18049E+07 0.10450E+10 0.50844E+09
7000. 0.05 0.11 0.3 0.09 0.55493E+14 0.22000E+06 0.46261E+04 0.17994E+07 0.10332E+10 0.50568E+09
7000. 0.05 0.11 0.3 0.12 0.55157E+14 0.22000E+06 0.46266E+04 0.17940E+07 0.10220E+10 0.50301E+09
7000. 0.05 0.11 0.3 0.15 0.54837E+14 0.22000E+06 0.45980E+04 0.17888E+07 0.10114E+10 0.50042E+09
7000. 0.05 0.11 0.4 0.0 0.51134E+14 0.22000E+06 0.43839E+04 0.17113E+07 0.88440E+09 0.46421E+09
7000. 0.05 0.11 0.4 0.03 0.50990E+14 0.22000E+06 0.43834E+04 0.17087E+07 0.88021E+09 0.46257E+09
7000. 0.05 0.11 0.4 0.06 0.50849E+14 0.22000E+06 0.43829E+04 0.17061E+07 0.87606E+09 0.46098E+09
7000. 0.05 0.11 0.4 0.09 0.50713E+14 0.22000E+06 0.43771E+04 0.17036E+07 0.87201E+09 0.45943E+09
7000. 0.05 0.11 0.4 0.12 0.50580E+14 0.22000E+06 0.43766E+04 0.17011E+07 0.86814E+09 0.45793E+09
7000. 0.05 0.11 0.4 0.15 0.50451E+14 0.22000E+06 0.43761E+04 0.16987E+07 0.86433E+09 0.45646E+09
7000. 0.05 0.11 0.5 0.0 0.48697E+14 0.22000E+06 0.42556E+04 0.16603E+07 0.81051E+09 0.43558E+09
7000. 0.05 0.11 0.5 0.03 0.48615E+14 0.22000E+06 0.42508E+04 0.16589E+07 0.80824E+09 0.43465E+09
7000. 0.05 0.11 0.5 0.06 0.48534E+14 0.22000E+06 0.42503E+04 0.16575E+07 0.80607E+09 0.43375E+09
7000. 0.05 0.11 0.5 0.09 0.48456E+14 0.22000E+06 0.42499E+04 0.16562E+07 0.80393E+09 0.43286E+09
7000. 0.05 0.11 0.5 0.12 0.48379E+14 0.22000E+06 0.42452E+04 0.16548E+07 0.80183E+09 0.43199E+09
7000. 0.05 0.11 0.5 0.15 0.48304E+14 0.22000E+06 0.42046E+04 0.16535E+07 0.79983E+09 0.43114E+09
7000. 0.1 0.01 0.1 0.0 0.22275E+19 0.82900E+08 0.33677E+04 0.11079E+08 0.18405E+15 0.19628E+15
7000. 0.1 0.01 0.1 0.03 0.20623E+19 0.80580E+08 0.32505E+04 0.10711E+08 0.21296E+15 0.12749E+15
7000. 0.1 0.01 0.1 0.06 0.18963E+19 0.78880E+08 0.31303E+04 0.10038E+08 0.21376E+15 0.79613E+14
7000. 0.1 0.01 0.1 0.09 0.16307E+19 0.76520E+08 0.29714E+04 0.93847E+07 0.18905E+15 0.46801E+14
7000. 0.1 0.01 0.1 0.12 0.13203E+19 0.68180E+08 0.27590E+04 0.88949E+07 0.15133E+15 0.29665E+14
7000. 0.1 0.01 0.1 0.15 0.23996E+15 0.52000E+06 0.58586E+04 0.20065E+07 0.69248E+10 0.49573E+09
7000. 0.1 0.01 0.2 0.0 0.77857E+14 0.40000E+06 0.82981E+04 0.97168E+06 0.87545E+09 0.29048E+09
7000. 0.1 0.01 0.2 0.03 0.75755E+14 0.40000E+06 0.86058E+04 0.95646E+06 0.83073E+09 0.28594E+09
7000. 0.1 0.01 0.2 0.06 0.73897E+14 0.40000E+06 0.10061E+05 0.94138E+06 0.79025E+09 0.28182E+09
7000. 0.1 0.01 0.2 0.09 0.72239E+14 0.40000E+06 0.10078E+05 0.92675E+06 0.75372E+09 0.27808E+09
7000. 0.1 0.01 0.2 0.12 0.70729E+14 0.40000E+06 0.10089E+05 0.91334E+06 0.72095E+09 0.27469E+09
7000. 0.1 0.01 0.2 0.15 0.69346E+14 0.39000E+06 0.10105E+05 0.90101E+06 0.69135E+09 0.27160E+09
7000. 0.1 0.01 0.3 0.0 0.57629E+14 0.37000E+06 0.10093E+05 0.78249E+06 0.45143E+09 0.24354E+09
7000. 0.1 0.01 0.3 0.03 0.57103E+14 0.37000E+06 0.10101E+05 0.77791E+06 0.44236E+09 0.24223E+09
7000. 0.1 0.01 0.3 0.06 0.56607E+14 0.37000E+06 0.10106E+05 0.77358E+06 0.43388E+09 0.24099E+09
7000. 0.1 0.01 0.3 0.09 0.56139E+14 0.37000E+06 0.10107E+05 0.76949E+06 0.42593E+09 0.23980E+09
7000. 0.1 0.01 0.3 0.12 0.55697E+14 0.37000E+06 0.10104E+05 0.76557E+06 0.41850E+09 0.23867E+09
7000. 0.1 0.01 0.3 0.15 0.55281E+14 0.37000E+06 0.10110E+05 0.76181E+06 0.41146E+09 0.23758E+09
7000. 0.1 0.01 0.4 0.0 0.51268E+14 0.35000E+06 0.10587E+05 0.71796E+06 0.34212E+09 0.22515E+09
7000. 0.1 0.01 0.4 0.03 0.51046E+14 0.35000E+06 0.10583E+05 0.71594E+06 0.33876E+09 0.22448E+09
7000. 0.1 0.01 0.4 0.06 0.50835E+14 0.35000E+06 0.10580E+05 0.71402E+06 0.33558E+09 0.22384E+09
7000. 0.1 0.01 0.4 0.09 0.50632E+14 0.35000E+06 0.10581E+05 0.71216E+06 0.33253E+09 0.22321E+09
7000. 0.1 0.01 0.4 0.12 0.50437E+14 0.35000E+06 0.10579E+05 0.71035E+06 0.32955E+09 0.22260E+09
7000. 0.1 0.01 0.4 0.15 0.50251E+14 0.35000E+06 0.10579E+05 0.70862E+06 0.32676E+09 0.22201E+09
7000. 0.1 0.01 0.5 0.0 0.48253E+14 0.35000E+06 0.10558E+05 0.68664E+06 0.29568E+09 0.21496E+09
7000. 0.1 0.01 0.5 0.03 0.48132E+14 0.35000E+06 0.10553E+05 0.68558E+06 0.29401E+09 0.21455E+09
7000. 0.1 0.01 0.5 0.06 0.48013E+14 0.35000E+06 0.10553E+05 0.68452E+06 0.29236E+09 0.21416E+09
7000. 0.1 0.01 0.5 0.09 0.47898E+14 0.35000E+06 0.11127E+05 0.68351E+06 0.29078E+09 0.21378E+09
7000. 0.1 0.01 0.5 0.12 0.47788E+14 0.35000E+06 0.11128E+05 0.68253E+06 0.28926E+09 0.21340E+09
7000. 0.1 0.01 0.5 0.15 0.47682E+14 0.35000E+06 0.11129E+05 0.68158E+06 0.28785E+09 0.21303E+09
7000. 0.1 0.03 0.1 0.0 0.22063E+19 0.81750E+08 0.32705E+04 0.11226E+08 0.19531E+15 0.18642E+15
7000. 0.1 0.03 0.1 0.03 0.20172E+19 0.79880E+08 0.31101E+04 0.10566E+08 0.21940E+15 0.10908E+15
7000. 0.1 0.03 0.1 0.06 0.17618E+19 0.76580E+08 0.28979E+04 0.98402E+07 0.21246E+15 0.54716E+14
7000. 0.1 0.03 0.1 0.09 0.13475E+19 0.63540E+08 0.25828E+04 0.93057E+07 0.16271E+15 0.30552E+14
7000. 0.1 0.03 0.1 0.12 0.98713E+18 0.50400E+08 0.22073E+04 0.90667E+07 0.12166E+15 0.16271E+14
7000. 0.1 0.03 0.1 0.15 0.38264E+15 0.48000E+06 0.12477E+05 0.40052E+07 0.22799E+11 0.82035E+09
7000. 0.1 0.03 0.2 0.0 0.84450E+14 0.33000E+06 0.20563E+05 0.13804E+07 0.13794E+10 0.41719E+09
7000. 0.1 0.03 0.2 0.03 0.82126E+14 0.33000E+06 0.20577E+05 0.13538E+07 0.13031E+10 0.41034E+09
7000. 0.1 0.03 0.2 0.06 0.80036E+14 0.33000E+06 0.20602E+05 0.13300E+07 0.12363E+10 0.40420E+09
7000. 0.1 0.03 0.2 0.09 0.78152E+14 0.33000E+06 0.20627E+05 0.13088E+07 0.11778E+10 0.39858E+09
7000. 0.1 0.03 0.2 0.12 0.76443E+14 0.33000E+06 0.20634E+05 0.12896E+07 0.11258E+10 0.39345E+09
7000. 0.1 0.03 0.2 0.15 0.74893E+14 0.33000E+06 0.20656E+05 0.12724E+07 0.10799E+10 0.38869E+09
7000. 0.1 0.03 0.3 0.0 0.61165E+14 0.33000E+06 0.20496E+05 0.10947E+07 0.69084E+09 0.34107E+09
7000. 0.1 0.03 0.3 0.03 0.60627E+14 0.33000E+06 0.20509E+05 0.10885E+07 0.67801E+09 0.33909E+09
7000. 0.1 0.03 0.3 0.06 0.60122E+14 0.32000E+06 0.20500E+05 0.10828E+07 0.66609E+09 0.33718E+09
7000. 0.1 0.03 0.3 0.09 0.59646E+14 0.32000E+06 0.20518E+05 0.10774E+07 0.65501E+09 0.33534E+09
7000. 0.1 0.03 0.3 0.12 0.59196E+14 0.32000E+06 0.20521E+05 0.10722E+07 0.64461E+09 0.33358E+09
7000. 0.1 0.03 0.3 0.15 0.58772E+14 0.32000E+06 0.20536E+05 0.10673E+07 0.63487E+09 0.33188E+09
7000. 0.1 0.03 0.4 0.0 0.54123E+14 0.31000E+06 0.20553E+05 0.10028E+07 0.52466E+09 0.31181E+09
7000. 0.1 0.03 0.4 0.03 0.53889E+14 0.31000E+06 0.20565E+05 0.10002E+07 0.51984E+09 0.31086E+09
7000. 0.1 0.03 0.4 0.06 0.53663E+14 0.31000E+06 0.20575E+05 0.99766E+06 0.51515E+09 0.30995E+09
7000. 0.1 0.03 0.4 0.09 0.53447E+14 0.31000E+06 0.20577E+05 0.99522E+06 0.51072E+09 0.30907E+09
7000. 0.1 0.03 0.4 0.12 0.53239E+14 0.31000E+06 0.20576E+05 0.99290E+06 0.50650E+09 0.30821E+09
7000. 0.1 0.03 0.4 0.15 0.53039E+14 0.31000E+06 0.20585E+05 0.99063E+06 0.50240E+09 0.30737E+09
7000. 0.1 0.03 0.5 0.0 0.50648E+14 0.31000E+06 0.20671E+05 0.95627E+06 0.44977E+09 0.29669E+09
7000. 0.1 0.03 0.5 0.03 0.50520E+14 0.31000E+06 0.20679E+05 0.95479E+06 0.44725E+09 0.29614E+09
7000. 0.1 0.03 0.5 0.06 0.50396E+14 0.31000E+06 0.20684E+05 0.95337E+06 0.44490E+09 0.29560E+09
7000. 0.1 0.03 0.5 0.09 0.50275E+14 0.31000E+06 0.20692E+05 0.95197E+06 0.44254E+09 0.29507E+09
7000. 0.1 0.03 0.5 0.12 0.50159E+14 0.31000E+06 0.20694E+05 0.95064E+06 0.44032E+09 0.29455E+09
7000. 0.1 0.03 0.5 0.15 0.50047E+14 0.31000E+06 0.20689E+05 0.94935E+06 0.43820E+09 0.29404E+09
7000. 0.1 0.05 0.1 0.0 0.21862E+19 0.81260E+08 0.31568E+04 0.11226E+08 0.19972E+15 0.17850E+15
7000. 0.1 0.05 0.1 0.03 0.19457E+19 0.78200E+08 0.29565E+04 0.10438E+08 0.22113E+15 0.91877E+14
7000. 0.1 0.05 0.1 0.06 0.15739E+19 0.69180E+08 0.26336E+04 0.97041E+07 0.19465E+15 0.40731E+14
7000. 0.1 0.05 0.1 0.09 0.10788E+19 0.51500E+08 0.21468E+04 0.94272E+07 0.13852E+15 0.18214E+14
7000. 0.1 0.05 0.1 0.12 0.72321E+18 0.38000E+08 0.15501E+04 0.91559E+07 0.94907E+14 0.71422E+13
7000. 0.1 0.05 0.1 0.15 0.59226E+16 0.15000E+07 0.22779E+04 0.98327E+07 0.87561E+12 0.21897E+11
7000. 0.1 0.05 0.2 0.0 0.10567E+15 0.32000E+06 0.94818E+04 0.18985E+07 0.24567E+10 0.63493E+09
7000. 0.1 0.05 0.2 0.03 0.10208E+15 0.32000E+06 0.94808E+04 0.18570E+07 0.22985E+10 0.62292E+09
7000. 0.1 0.05 0.2 0.06 0.98908E+14 0.32000E+06 0.94822E+04 0.18209E+07 0.21634E+10 0.61219E+09
7000. 0.1 0.05 0.2 0.09 0.96066E+14 0.31000E+06 0.94795E+04 0.17888E+07 0.20458E+10 0.60260E+09
7000. 0.1 0.05 0.2 0.12 0.93498E+14 0.31000E+06 0.94531E+04 0.17598E+07 0.19419E+10 0.59399E+09
7000. 0.1 0.05 0.2 0.15 0.91178E+14 0.31000E+06 0.94139E+04 0.17341E+07 0.18507E+10 0.58612E+09
7000. 0.1 0.05 0.3 0.0 0.71091E+14 0.28000E+06 0.10418E+05 0.14710E+07 0.11049E+10 0.50680E+09
7000. 0.1 0.05 0.3 0.03 0.70373E+14 0.28000E+06 0.10422E+05 0.14628E+07 0.10827E+10 0.50370E+09
7000. 0.1 0.05 0.3 0.06 0.69696E+14 0.28000E+06 0.10420E+05 0.14547E+07 0.10618E+10 0.50075E+09
7000. 0.1 0.05 0.3 0.09 0.69053E+14 0.28000E+06 0.10418E+05 0.14470E+07 0.10420E+10 0.49796E+09
7000. 0.1 0.05 0.3 0.12 0.68447E+14 0.28000E+06 0.10412E+05 0.14396E+07 0.10233E+10 0.49528E+09
7000. 0.1 0.05 0.3 0.15 0.67872E+14 0.28000E+06 0.11271E+05 0.14324E+07 0.10056E+10 0.49272E+09
7000. 0.1 0.05 0.4 0.0 0.61674E+14 0.28000E+06 0.12395E+05 0.13309E+07 0.80476E+09 0.46031E+09
7000. 0.1 0.05 0.4 0.03 0.61394E+14 0.28000E+06 0.12398E+05 0.13271E+07 0.79692E+09 0.45878E+09
7000. 0.1 0.05 0.4 0.06 0.61127E+14 0.28000E+06 0.12401E+05 0.13235E+07 0.78960E+09 0.45729E+09
7000. 0.1 0.05 0.4 0.09 0.60870E+14 0.28000E+06 0.12404E+05 0.13201E+07 0.78248E+09 0.45584E+09
7000. 0.1 0.05 0.4 0.12 0.60622E+14 0.28000E+06 0.12396E+05 0.13167E+07 0.77571E+09 0.45444E+09
7000. 0.1 0.05 0.4 0.15 0.60383E+14 0.28000E+06 0.12399E+05 0.13135E+07 0.76922E+09 0.45307E+09
7000. 0.1 0.05 0.5 0.0 0.57544E+14 0.28000E+06 0.12415E+05 0.12687E+07 0.69092E+09 0.43426E+09
7000. 0.1 0.05 0.5 0.03 0.57401E+14 0.28000E+06 0.12406E+05 0.12670E+07 0.68753E+09 0.43331E+09
7000. 0.1 0.05 0.5 0.06 0.57261E+14 0.28000E+06 0.12407E+05 0.12653E+07 0.68422E+09 0.43238E+09
7000. 0.1 0.05 0.5 0.09 0.57125E+14 0.28000E+06 0.12408E+05 0.12637E+07 0.68100E+09 0.43147E+09
7000. 0.1 0.05 0.5 0.12 0.56992E+14 0.28000E+06 0.12409E+05 0.12621E+07 0.67794E+09 0.43058E+09
7000. 0.1 0.05 0.5 0.15 0.56863E+14 0.28000E+06 0.12410E+05 0.12605E+07 0.67494E+09 0.42971E+09
7000. 0.1 0.07 0.1 0.0 0.21224E+19 0.80280E+08 0.30711E+04 0.11271E+08 0.20298E+15 0.16571E+15
7000. 0.1 0.07 0.1 0.03 0.18810E+19 0.77070E+08 0.28488E+04 0.10484E+08 0.23190E+15 0.72020E+14
7000. 0.1 0.07 0.1 0.06 0.13703E+19 0.60960E+08 0.23417E+04 0.96810E+07 0.17617E+15 0.28285E+14
7000. 0.1 0.07 0.1 0.09 0.84876E+18 0.41490E+08 0.16677E+04 0.94684E+07 0.11393E+15 0.99257E+13
7000. 0.1 0.07 0.1 0.12 0.92479E+16 0.18300E+07 0.19289E+04 0.10850E+08 0.14768E+13 0.69564E+11
7000. 0.1 0.07 0.1 0.15 0.51150E+16 0.12100E+07 0.23382E+04 0.11920E+08 0.89202E+12 0.47667E+11
7000. 0.1 0.07 0.2 0.0 0.13845E+15 0.31000E+06 0.73669E+04 0.25651E+07 0.45164E+10 0.95699E+09
